population	model	experiment	year	tasmax	tasmin	ppt
DPR	miroc6	ssp370	2045	306.6461	275.92548	1844.1091076703383
DPR	miroc6	ssp370	2046	305.26035	275.3679	1543.4536001644847
DPR	miroc6	ssp370	2047	306.4228	274.21472	1306.373023800551
DPR	miroc6	ssp370	2048	305.59375	275.19925	1378.5119178704758
DPR	miroc6	ssp370	2049	305.93555	275.53598	1474.1794964298433
DPR	miroc6	ssp370	2050	305.99927	274.95532	1514.5604151883053
DPR	miroc6	ssp370	2051	305.7041	274.15015	2186.836717743362
DPR	miroc6	ssp370	2052	305.03342	275.8174	2511.9241442530883
DPR	miroc6	ssp370	2053	306.75986	276.00104	1688.6868938337525
DPR	miroc6	ssp370	2054	308.3279	275.5535	1692.0810723909785
DPR	miroc6	ssp370	2055	306.222	274.73843	2270.1440029427918
DPR	miroc6	ssp370	2056	305.77832	275.68958	2064.061585301474
DPR	miroc6	ssp370	2057	306.6203	274.74185	1695.2112090540713
DPR	miroc6	ssp370	2058	308.99707	275.0548	1066.8339489027805
DPR	miroc6	ssp370	2059	309.10135	272.33914	1235.709682636653
DPR	miroc6	ssp370	2060	307.54767	274.43784	1104.4516452471566
DPR	miroc6	ssp370	2061	306.52954	275.79697	1681.6463503986379
DPR	miroc6	ssp370	2062	309.03033	275.11548	830.354412399156
DPR	miroc6	ssp370	2063	306.27997	272.25183	2105.041149537956
DPR	miroc6	ssp370	2064	307.10587	274.01453	2091.8013262096274
DPR	miroc6	ssp370	2065	306.5402	273.28314	1540.8389329444296
DPR	miroc6	ssp370	2066	309.07816	274.5928	1220.4396938904931
DPR	miroc6	ssp370	2067	309.78366	274.01273	1255.55453938431
DPR	miroc6	ssp370	2068	306.75748	272.36316	1399.2521896026783
DPR	miroc6	ssp370	2069	306.42578	277.3863	1232.9306691884995
DPR	miroc6	ssp370	2070	307.31952	275.87943	1212.8335511544494
DPR	mpi-esm1-2-hr	ssp245	2041	303.524	272.73135	2117.2655759146264
DPR	mpi-esm1-2-hr	ssp245	2042	304.53696	271.07782	1704.8369022610027
DPR	mpi-esm1-2-hr	ssp245	2043	308.9665	273.24298	819.9875710532069
DPR	mpi-esm1-2-hr	ssp245	2044	306.86142	273.05164	1203.6953215432732
DPR	mpi-esm1-2-hr	ssp245	2045	304.10965	272.17157	1993.2262554997146
DPR	mpi-esm1-2-hr	ssp245	2046	304.21094	274.9392	1665.115291904619
DPR	mpi-esm1-2-hr	ssp245	2047	305.101	272.78775	1743.1377055355779
DPR	mpi-esm1-2-hr	ssp245	2048	305.74713	274.57098	2406.509409751678
DPR	mpi-esm1-2-hr	ssp245	2049	307.04327	271.75638	1111.1089903861248
DPR	mpi-esm1-2-hr	ssp245	2050	308.76266	274.50433	792.8525970317298
DPR	mpi-esm1-2-hr	ssp245	2051	305.5038	273.0661	2151.764979539394
DPR	mpi-esm1-2-hr	ssp245	2052	305.88965	274.10706	1834.8282836260607
DPR	mpi-esm1-2-hr	ssp245	2053	306.339	274.45367	2473.2880862778356
DPR	mpi-esm1-2-hr	ssp245	2054	307.10852	272.81558	1458.3170092708065
DPR	mpi-esm1-2-hr	ssp245	2055	303.82968	274.30862	997.9936950955987
DPR	mpi-esm1-2-hr	ssp245	2056	306.99188	275.04126	851.1845460175925
DPR	mpi-esm1-2-hr	ssp245	2057	305.46484	273.25226	1104.3918371200534
DPR	mpi-esm1-2-hr	ssp245	2058	306.62924	273.33563	1813.9409808441515
DPR	mpi-esm1-2-hr	ssp245	2059	304.80334	276.50076	1265.5596173834056
DPR	mpi-esm1-2-hr	ssp245	2060	305.90985	271.87253	1778.7174975557289
DPR	mpi-esm1-2-hr	ssp245	2061	306.30038	270.11304	1793.6416982207134
DPR	mpi-esm1-2-hr	ssp245	2062	305.79	271.8049	1389.9779721221287
DPR	mpi-esm1-2-hr	ssp245	2063	303.6063	270.44992	2101.927155163078
DPR	mpi-esm1-2-hr	ssp245	2064	305.24475	271.922	1292.3195494338675
DPR	mpi-esm1-2-hr	ssp245	2065	306.8205	275.19147	1468.9227732829568
DPR	mpi-esm1-2-hr	ssp245	2066	307.31653	274.35968	1911.5075734443653
DPR	mpi-esm1-2-hr	ssp245	2067	307.8542	275.48398	1643.6814977321505
DPR	mpi-esm1-2-hr	ssp245	2068	306.1291	275.39798	974.5338762179005
DPR	mpi-esm1-2-hr	ssp245	2069	307.89984	271.22092	1637.4858975992236
DPR	mpi-esm1-2-hr	ssp245	2070	305.51285	275.56277	1636.8751312605905
DPR	mpi-esm1-2-hr	ssp370	2041	308.77545	273.58237	1517.9347069467967
DPR	mpi-esm1-2-hr	ssp370	2042	305.13965	272.8846	1551.321755535831
DPR	mpi-esm1-2-hr	ssp370	2043	305.71268	270.36435	1707.4283230583383
DPR	mpi-esm1-2-hr	ssp370	2044	307.73654	272.64243	1416.8105810880513
DPR	mpi-esm1-2-hr	ssp370	2045	305.5969	273.66232	2348.572714347374
DPR	mpi-esm1-2-hr	ssp370	2046	306.1603	273.9865	1784.6837048534726
DPR	mpi-esm1-2-hr	ssp370	2047	304.125	272.2199	1541.501500073341
DPR	mpi-esm1-2-hr	ssp370	2048	305.3056	272.78198	1121.5135384699902
DPR	mpi-esm1-2-hr	ssp370	2049	307.1269	272.4579	1117.650058306729
DPR	mpi-esm1-2-hr	ssp370	2050	305.34338	275.30106	1371.667821519046
DPR	mpi-esm1-2-hr	ssp370	2051	308.02194	275.03406	1503.1694530974637
DPR	mpi-esm1-2-hr	ssp370	2052	305.47507	273.25766	1966.617910587171
DPR	mpi-esm1-2-hr	ssp370	2053	308.5557	274.90677	2166.13681053274
DPR	mpi-esm1-2-hr	ssp370	2054	307.4317	274.45358	1780.2422197535348
DPR	mpi-esm1-2-hr	ssp370	2055	303.10184	270.16232	2137.5486323260116
DPR	mpi-esm1-2-hr	ssp370	2056	305.6668	274.00385	1253.2906271517124
DPR	mpi-esm1-2-hr	ssp370	2057	305.09384	273.80765	2265.067251725073
DPR	mpi-esm1-2-hr	ssp370	2058	304.82162	273.99316	1995.5405552551188
DPR	mpi-esm1-2-hr	ssp370	2059	304.2494	275.4146	1773.6359389498223
DPR	mpi-esm1-2-hr	ssp370	2060	307.61542	274.8575	1294.3251900840396
DPR	mpi-esm1-2-hr	ssp370	2061	306.35196	274.1179	1299.2633145767877
DPR	mpi-esm1-2-hr	ssp370	2062	306.9834	274.61423	1716.1395546630688
DPR	mpi-esm1-2-hr	ssp370	2063	304.64432	275.34705	1394.6122223060074
DPR	mpi-esm1-2-hr	ssp370	2064	306.92352	273.86655	1739.4589410395802
DPR	mpi-esm1-2-hr	ssp370	2065	306.0548	274.8079	867.5428460614057
DPR	mpi-esm1-2-hr	ssp370	2066	305.57974	274.16382	1783.3764664828561
DPR	mpi-esm1-2-hr	ssp370	2067	306.90094	275.76743	1699.22031462185
DPR	mpi-esm1-2-hr	ssp370	2068	306.36105	274.38596	2061.5322148427085
DPR	mpi-esm1-2-hr	ssp370	2069	305.79465	273.38507	1619.4862960371936
DPR	mpi-esm1-2-hr	ssp370	2070	306.02924	274.58344	1717.0215105637797
DPR	mri-esm2-0	ssp245	2041	305.3444	270.97324	2260.533694666743
DPR	mri-esm2-0	ssp245	2042	307.94882	272.04715	2074.1092236712343
DPR	mri-esm2-0	ssp245	2043	306.38635	274.71616	1626.880282025302
DPR	mri-esm2-0	ssp245	2044	305.80435	276.90335	996.0971948399515
DPR	mri-esm2-0	ssp245	2045	305.57605	274.9139	2674.0640563890042
DPR	mri-esm2-0	ssp245	2046	307.50858	274.92062	2351.577685726749
DPR	mri-esm2-0	ssp245	2047	304.15372	271.74457	1943.672798766035
DPR	mri-esm2-0	ssp245	2048	307.98044	271.17615	1411.5619567455424
DPR	mri-esm2-0	ssp245	2049	305.8122	276.22324	1433.2249634899097
DPR	mri-esm2-0	ssp245	2050	305.00977	273.9861	1775.162927876197
DPR	mri-esm2-0	ssp245	2051	304.33734	273.07596	1818.5681373055363
DPR	mri-esm2-0	ssp245	2052	306.26584	274.27203	1203.986358270049
DPR	mri-esm2-0	ssp245	2053	305.27866	274.34634	1821.340632671456
DPR	mri-esm2-0	ssp245	2054	305.77625	274.65753	2120.6710294936483
DPR	mri-esm2-0	ssp245	2055	306.93488	274.80344	926.3271091156473
DPR	mri-esm2-0	ssp245	2056	304.6467	275.34442	1319.3946867249817
DPR	mri-esm2-0	ssp245	2057	306.43558	273.43848	2370.136168599096
DPR	mri-esm2-0	ssp245	2058	307.69308	274.49643	1820.603258628349
DPR	mri-esm2-0	ssp245	2059	305.75897	274.08392	1630.4492809809633
DPR	mri-esm2-0	ssp245	2060	307.85037	274.1827	359.1931570786983
DPR	mri-esm2-0	ssp245	2061	308.61472	274.4401	1701.6210410452754
DPR	mri-esm2-0	ssp245	2062	306.0502	275.26288	1871.0498669184303
DPR	mri-esm2-0	ssp245	2063	306.5103	272.50793	1423.1503777205833
DPR	mri-esm2-0	ssp245	2064	306.59125	274.3728	2690.1588301435786
DPR	mri-esm2-0	ssp245	2065	307.05344	273.93628	1673.9894953672706
DPR	mri-esm2-0	ssp245	2066	307.00677	275.33664	1970.7193694309651
DPR	mri-esm2-0	ssp245	2067	306.78497	272.55606	1386.807443120029
DPR	mri-esm2-0	ssp245	2068	307.7071	275.0453	1605.7068897876693
DPR	mri-esm2-0	ssp245	2069	306.77423	274.9644	1181.8613587165548
DPR	mri-esm2-0	ssp245	2070	306.9174	275.0419	2738.4589193388665
DPR	mri-esm2-0	ssp370	2041	306.3772	272.23697	1247.053894138644
DPR	mri-esm2-0	ssp370	2042	307.81625	273.23697	1247.6601458794344
DPR	mri-esm2-0	ssp370	2043	305.61078	274.87408	1359.2675317078551
DPR	mri-esm2-0	ssp370	2044	305.64	274.60568	1416.133914602656
DPR	mri-esm2-0	ssp370	2045	307.34332	274.1963	994.5465332712047
DPR	mri-esm2-0	ssp370	2046	305.21405	273.60733	2404.133801534746
DPR	mri-esm2-0	ssp370	2047	308.87784	274.6563	2465.8844952572854
DPR	mri-esm2-0	ssp370	2048	306.43707	272.68588	1200.3550563007384
DPR	mri-esm2-0	ssp370	2049	309.82605	273.71674	2157.4838591390007
DPR	mri-esm2-0	ssp370	2050	304.60056	274.1491	2388.6842417762778
DPR	mri-esm2-0	ssp370	2051	308.3856	274.77164	2709.91919298535
DPR	mri-esm2-0	ssp370	2052	305.6566	274.20004	1774.260165629641
DPR	mri-esm2-0	ssp370	2053	307.49832	276.03113	1348.414741549617
DPR	mri-esm2-0	ssp370	2054	304.95035	274.0635	1833.4034513448946
DPR	mri-esm2-0	ssp370	2055	305.65457	270.845	1879.886720515744
DPR	mri-esm2-0	ssp370	2056	306.75168	274.88193	1564.4167757243356
DPR	mri-esm2-0	ssp370	2057	306.93015	275.88202	1695.4285377636247
DPR	mri-esm2-0	ssp370	2058	309.99786	274.80426	1698.7756582471707
DPR	mri-esm2-0	ssp370	2059	306.44495	273.44354	1400.9450308279938
DPR	mri-esm2-0	ssp370	2060	303.53735	273.14246	1142.4990057013745
DPR	mri-esm2-0	ssp370	2061	307.41266	274.00867	2040.8091011282263
DPR	mri-esm2-0	ssp370	2062	305.57996	272.77805	1665.9672134555635
DPR	mri-esm2-0	ssp370	2063	308.0107	274.59146	746.5909061953425
DPR	mri-esm2-0	ssp370	2064	307.83078	274.5009	1742.4323935294328
DPR	mri-esm2-0	ssp370	2065	306.0916	275.89908	1333.6149095208125
DPR	mri-esm2-0	ssp370	2066	306.40674	274.534	1489.4409235333878
DPR	mri-esm2-0	ssp370	2067	309.15723	273.8303	1690.9851953386867
DPR	mri-esm2-0	ssp370	2068	307.01755000000003	273.45587	1408.518389216604
DPR	mri-esm2-0	ssp370	2069	307.62415	273.83734	1310.3000902337658
DPR	mri-esm2-0	ssp370	2070	306.41956	273.21323	2289.4590714945807
FR	access-cm2	ssp245	2041	305.64877	268.8063	1242.610933771346
FR	access-cm2	ssp245	2042	305.7755	264.28546	951.5901764854789
FR	access-cm2	ssp245	2043	307.15878	268.71213	1654.8830551095152
FR	access-cm2	ssp245	2044	305.46793	269.80527	952.9166255495434
FR	access-cm2	ssp245	2045	305.6879	269.86063	1401.6424590255915
FR	access-cm2	ssp245	2046	304.9134	267.78125	1449.116863310313
FR	access-cm2	ssp245	2047	307.9446	269.71857	1385.874364891746
FR	access-cm2	ssp245	2048	306.04367	269.51923	991.2914240034297
FR	access-cm2	ssp245	2049	308.6599	264.83926	875.6347272894088
FR	access-cm2	ssp245	2050	306.06464	266.04498	1346.6311953495874
FR	access-cm2	ssp245	2051	306.16034	269.77274	883.1490241427673
FR	access-cm2	ssp245	2052	308.75388	268.47543	1766.3438315503051
FR	access-cm2	ssp245	2053	307.33075	269.13464	899.3924838490784
FR	access-cm2	ssp245	2054	309.2463	270.21893	562.3080346151148
FR	access-cm2	ssp245	2055	307.06573	269.58072	1037.7676977164742
FR	access-cm2	ssp245	2056	307.93353	269.2352	1689.4404805730815
FR	access-cm2	ssp245	2057	308.06744	267.517	1734.0178888407245
FR	access-cm2	ssp245	2058	308.16617	269.74335	2337.4935265222484
FR	access-cm2	ssp245	2059	310.22446	269.74326	1993.8221138901442
FR	access-cm2	ssp245	2060	307.41214	269.4866	1057.8440773766165
FR	access-cm2	ssp245	2061	308.52853	268.4876	1140.7306814566255
FR	access-cm2	ssp245	2062	305.42007	266.79654	1340.8614029176265
FR	access-cm2	ssp245	2063	306.42316	269.85574	1428.4754589876638
FR	access-cm2	ssp245	2064	307.88574	269.8483	1384.094271040488
FR	access-cm2	ssp245	2065	307.6823	269.00888	1393.4120784513486
FR	access-cm2	ssp245	2066	308.0038	268.81085	853.5646551987156
FR	access-cm2	ssp245	2067	308.0367	266.54712	780.4482826497406
FR	access-cm2	ssp245	2068	306.94342	267.9581	1172.326010232772
FR	access-cm2	ssp245	2069	307.03796	269.1507	1755.3922833466804
FR	access-cm2	ssp245	2070	305.67355	269.70905	1480.1939440425226
FR	access-cm2	ssp370	2041	305.53506	268.08072	798.7107414286477
FR	access-cm2	ssp370	2042	305.9926	269.25455	1213.4877578849978
FR	access-cm2	ssp370	2043	305.84503	269.2315	885.8149084975378
FR	access-cm2	ssp370	2044	307.07794	267.82855	1564.6513641346214
FR	access-cm2	ssp370	2045	306.256	269.18677	1107.043362921103
FR	access-cm2	ssp370	2046	306.253	269.2104	1544.9669865192493
FR	access-cm2	ssp370	2047	306.83975	264.25934	919.8150870040733
FR	access-cm2	ssp370	2048	305.14194	266.87305	996.9645808450878
FR	access-cm2	ssp370	2049	306.58307	270.1216	1668.4577218489499
FR	access-cm2	ssp370	2050	308.33334	264.67496	1225.8407961577127
FR	access-cm2	ssp370	2051	305.64972	267.05728	1154.3246720451596
FR	access-cm2	ssp370	2052	305.40338	270.6638	2023.9303335092409
FR	access-cm2	ssp370	2053	307.9273	267.52914	1045.1421987265348
FR	access-cm2	ssp370	2054	305.8349	268.42154	775.7607030915096
FR	access-cm2	ssp370	2055	306.95847	268.22937	840.2264487318371
FR	access-cm2	ssp370	2056	305.9564	267.97595	655.7922407635488
FR	access-cm2	ssp370	2057	306.09198	268.26443	1170.09574547408
FR	access-cm2	ssp370	2058	308.34845	268.76947	1359.7358075261347
FR	access-cm2	ssp370	2059	306.82727	268.8341	999.0904293022879
FR	access-cm2	ssp370	2060	306.68323	270.86703	1166.4322679978773
FR	access-cm2	ssp370	2061	306.41483	269.99695	1529.4828350655218
FR	access-cm2	ssp370	2062	307.03708	271.003	1944.8556348681118
FR	access-cm2	ssp370	2063	304.23816	268.0716	1152.2387210279649
FR	access-cm2	ssp370	2064	305.44446	269.5013	2458.639013150172
FR	access-cm2	ssp370	2065	310.14624	269.48575	1627.8206918388419
FR	access-cm2	ssp370	2066	307.87448	268.29462	1188.9065548544613
FR	access-cm2	ssp370	2067	308.38693	267.72418	832.7382741845197
FR	access-cm2	ssp370	2068	306.03973	271.39975	1656.1898411717232
FR	access-cm2	ssp370	2069	307.3715	268.31577	2874.932180810667
FR	access-cm2	ssp370	2070	308.87906	270.5206	1128.4712869848154
FR	cnrm-esm2-1	ssp245	2041	306.48526	266.97513	1572.7864336687796
FR	cnrm-esm2-1	ssp245	2042	306.50998	267.69626	1512.4335046391816
FR	cnrm-esm2-1	ssp245	2043	304.44836	267.9177	1447.7353306836276
FR	cnrm-esm2-1	ssp245	2044	305.6286	268.16653	1002.4844598927043
FR	cnrm-esm2-1	ssp245	2045	305.57907	268.19925	1536.1989020369817
FR	cnrm-esm2-1	ssp245	2046	306.2072	269.26514	1133.925500290909
FR	cnrm-esm2-1	ssp245	2047	306.89072	267.91284	1961.2368720815882
FR	cnrm-esm2-1	ssp245	2048	305.79288	266.72433	782.4147645151243
FR	cnrm-esm2-1	ssp245	2049	304.45377	269.27618	1299.195782002025
FR	cnrm-esm2-1	ssp245	2050	306.60352	268.58243	988.3443958824365
FR	cnrm-esm2-1	ssp245	2051	306.69623	269.5692	1057.577060116436
FR	cnrm-esm2-1	ssp245	2052	305.6332	267.5627	1664.9475737940406
FR	cnrm-esm2-1	ssp245	2053	305.18854	266.73895	1007.0453436579555
FR	cnrm-esm2-1	ssp245	2054	306.2012	266.15146	2046.2178893386613
FR	cnrm-esm2-1	ssp245	2055	308.64072	269.20978	1719.0294583327786
FR	cnrm-esm2-1	ssp245	2056	306.85712	268.37338	1138.1798472488158
FR	cnrm-esm2-1	ssp245	2057	305.098	267.5571	565.6016394495964
FR	cnrm-esm2-1	ssp245	2058	303.827	268.12546	1496.644986374263
FR	cnrm-esm2-1	ssp245	2059	306.045	271.07907	1842.3137115546324
FR	cnrm-esm2-1	ssp245	2060	307.50284	267.0899	1871.8400175624554
FR	cnrm-esm2-1	ssp245	2061	306.43704	269.35046	1859.2769581591579
FR	cnrm-esm2-1	ssp245	2062	305.77792	266.40738	946.5983313275284
FR	cnrm-esm2-1	ssp245	2063	306.66034	268.1786	1487.9671698028444
FR	cnrm-esm2-1	ssp245	2064	306.0959	267.06412	1558.7175349239064
FR	cnrm-esm2-1	ssp245	2065	305.97842	267.39462	696.3066500786226
FR	cnrm-esm2-1	ssp245	2066	306.11777	271.23666	1727.9374768025857
FR	cnrm-esm2-1	ssp245	2067	306.97202	268.25128	1065.0644038338012
FR	cnrm-esm2-1	ssp245	2068	306.2443	267.53873	1384.9448966444227
FR	cnrm-esm2-1	ssp245	2069	305.59018	269.1686	982.1499251061803
FR	cnrm-esm2-1	ssp245	2070	307.0024	269.83664	1216.307150234914
FR	cnrm-esm2-1	ssp370	2041	306.47864	267.85443	745.6509289273527
FR	cnrm-esm2-1	ssp370	2042	303.22488	267.37085	891.7716478463262
FR	cnrm-esm2-1	ssp370	2043	304.99002	266.94	1284.4844798440936
FR	cnrm-esm2-1	ssp370	2044	305.83658	269.06992	1037.6877226517486
FR	cnrm-esm2-1	ssp370	2045	306.83853	265.44318	1810.4573495685759
FR	cnrm-esm2-1	ssp370	2046	303.33548	268.6261	1199.0568463399497
FR	cnrm-esm2-1	ssp370	2047	304.18472	264.07712	1024.8281203675758
FR	cnrm-esm2-1	ssp370	2048	303.44995	268.35904	1924.8933638445674
FR	cnrm-esm2-1	ssp370	2049	305.55444	269.65686	1425.4163663601078
FR	cnrm-esm2-1	ssp370	2050	304.07138	268.8626	1733.6859871632764
FR	cnrm-esm2-1	ssp370	2051	305.83292	268.5588	1617.3013457329566
FR	cnrm-esm2-1	ssp370	2052	304.8889	268.17313	1152.3052314296256
FR	cnrm-esm2-1	ssp370	2053	306.11725	270.45782	1668.6011674347767
FR	cnrm-esm2-1	ssp370	2054	305.21893	269.28284	1303.6260781060184
FR	cnrm-esm2-1	ssp370	2055	307.76602	267.58575	1639.9496393277796
FR	cnrm-esm2-1	ssp370	2056	306.82913	269.90585	1167.7111982716733
FR	cnrm-esm2-1	ssp370	2057	306.18106	265.65463	1239.2294097924605
FR	cnrm-esm2-1	ssp370	2058	306.71182	269.92664	763.7965184636191
FR	cnrm-esm2-1	ssp370	2059	305.40173	268.06192	944.6511915419067
FR	cnrm-esm2-1	ssp370	2060	305.93997	268.70398	1418.747694179167
FR	cnrm-esm2-1	ssp370	2061	307.00717	268.57913	1032.7472196891754
FR	cnrm-esm2-1	ssp370	2062	307.28165	269.35184	1106.4962744770776
FR	cnrm-esm2-1	ssp370	2063	306.42307	268.31818	1341.75607091745
FR	cnrm-esm2-1	ssp370	2064	306.9362	267.95276	1510.6727545964336
FR	cnrm-esm2-1	ssp370	2065	306.27917	269.8272	451.9139835698297
FR	cnrm-esm2-1	ssp370	2066	307.52435	267.9344	1375.9288179455066
FR	cnrm-esm2-1	ssp370	2067	307.70703	270.9275	1189.5200894214072
FR	cnrm-esm2-1	ssp370	2068	307.73724	268.6611	1581.8999287322802
FR	cnrm-esm2-1	ssp370	2069	306.1139	271.28464	2551.0020660934615
FR	cnrm-esm2-1	ssp370	2070	306.9688	269.62076	550.2999779535457
FR	ec-earth3-veg	ssp245	2041	305.44333	264.5505	911.0245747491624
FR	ec-earth3-veg	ssp245	2042	305.69226	269.9829	1539.2860382795238
FR	ec-earth3-veg	ssp245	2043	304.42944	269.71774	1483.4774079266333
FR	ec-earth3-veg	ssp245	2044	304.60626	266.96255	1251.6959767788487
FR	ec-earth3-veg	ssp245	2045	305.30438	268.1054	1205.5549413431163
FR	ec-earth3-veg	ssp245	2046	305.6777	267.96594	1264.9118662636865
FR	ec-earth3-veg	ssp245	2047	305.4075	268.94803	841.4585739606849
FR	ec-earth3-veg	ssp245	2048	306.4169	268.709	1573.4534592694527
FR	ec-earth3-veg	ssp245	2049	304.80136	268.6432	1176.0006542899423
FR	ec-earth3-veg	ssp245	2050	307.2165	267.34506	1394.7244427748817
FR	ec-earth3-veg	ssp245	2051	304.84152	268.4025	1598.8600560114485
FR	ec-earth3-veg	ssp245	2052	305.49722	270.40793	1241.1717102862883
FR	ec-earth3-veg	ssp245	2053	304.52527	271.28775	1177.4163932539298
FR	ec-earth3-veg	ssp245	2054	306.24905	267.71234	707.2822283080313
FR	ec-earth3-veg	ssp245	2055	304.383	267.9884	715.0410289177671
FR	ec-earth3-veg	ssp245	2056	305.07324	270.19553	1732.6512204715668
FR	ec-earth3-veg	ssp245	2057	304.68298	268.03406	1272.4864670075335
FR	ec-earth3-veg	ssp245	2058	305.1913	268.36984	1399.6613506867573
FR	ec-earth3-veg	ssp245	2059	305.8944	269.2515	989.5950523204926
FR	ec-earth3-veg	ssp245	2060	307.73746	269.30795	1028.3928597578747
FR	ec-earth3-veg	ssp245	2061	307.00323	265.00302	1445.9278910304106
FR	ec-earth3-veg	ssp245	2062	305.04333	268.6104	727.9627954820171
FR	ec-earth3-veg	ssp245	2063	304.40543	270.00888	1060.3684784145794
FR	ec-earth3-veg	ssp245	2064	307.42142	269.61618	1914.1411012038172
FR	ec-earth3-veg	ssp245	2065	306.82867	268.75766	823.9912454620935
FR	ec-earth3-veg	ssp245	2066	307.4803	269.7769	2298.6116825166273
FR	ec-earth3-veg	ssp245	2067	305.07526	270.15366	2006.2413912265981
FR	ec-earth3-veg	ssp245	2068	304.3094	269.43314	1319.4184096588044
FR	ec-earth3-veg	ssp245	2069	306.87552	270.67038	815.1804890250594
FR	ec-earth3-veg	ssp245	2070	306.0131	269.25137	1474.9685939401152
FR	ec-earth3-veg	ssp370	2041	305.60315	264.0115	1202.6721633388495
FR	ec-earth3-veg	ssp370	2042	307.00565	261.9231	1261.1570587846986
FR	ec-earth3-veg	ssp370	2043	304.64648	269.9515	2534.552558671523
FR	ec-earth3-veg	ssp370	2044	306.12936	268.76324	2018.5660263988718
FR	ec-earth3-veg	ssp370	2045	305.91672	264.9909	743.6898295403807
FR	ec-earth3-veg	ssp370	2046	305.41772	265.04434	1380.2290121326175
FR	ec-earth3-veg	ssp370	2047	303.76013	261.56378	1175.713467970475
FR	ec-earth3-veg	ssp370	2048	304.97687	270.81717	1433.0756224924467
FR	ec-earth3-veg	ssp370	2049	304.89264	265.5546	1200.390045809004
FR	ec-earth3-veg	ssp370	2050	306.23065	268.3465	1305.3271163021943
FR	ec-earth3-veg	ssp370	2051	304.6337	265.31955	644.6759416430723
FR	ec-earth3-veg	ssp370	2052	304.06464	270.89832	1757.033924292739
FR	ec-earth3-veg	ssp370	2053	306.4244	269.97626	1630.149176996199
FR	ec-earth3-veg	ssp370	2054	305.6276	270.11752	1518.6003283364455
FR	ec-earth3-veg	ssp370	2055	305.90833	269.33136	1756.842950172705
FR	ec-earth3-veg	ssp370	2056	302.8478	266.1414	1434.621959784957
FR	ec-earth3-veg	ssp370	2057	307.94244	266.41635	618.1907457212219
FR	ec-earth3-veg	ssp370	2058	305.1429	266.9746	1642.6423638593044
FR	ec-earth3-veg	ssp370	2059	306.19125	264.25748	1589.0225644223235
FR	ec-earth3-veg	ssp370	2060	306.0695	270.40015	2255.4308613762214
FR	ec-earth3-veg	ssp370	2061	306.11777	271.42978	1520.6563501443807
FR	ec-earth3-veg	ssp370	2062	306.8171	269.23267	1010.9915931243111
FR	ec-earth3-veg	ssp370	2063	304.19626	268.55228	1211.6548265330234
FR	ec-earth3-veg	ssp370	2064	304.24832	271.7835	1278.1251189065829
FR	ec-earth3-veg	ssp370	2065	307.91187	268.5355	1201.2482466757963
FR	ec-earth3-veg	ssp370	2066	305.39627	270.45624	2046.0599384502866
FR	ec-earth3-veg	ssp370	2067	305.0446	271.3127	1515.522146166744
FR	ec-earth3-veg	ssp370	2068	307.1908	270.28412	1580.9191030056777
FR	ec-earth3-veg	ssp370	2069	307.41833	270.0611	1241.8572609865473
FR	ec-earth3-veg	ssp370	2070	309.6268	269.33893	824.6656854520552
FR	miroc6	ssp245	2041	304.7881	265.4798	1288.5961588471712
FR	miroc6	ssp245	2042	304.1314	270.01736	1613.1982417311183
FR	miroc6	ssp245	2043	303.62527	266.8379	1412.7200675429763
FR	miroc6	ssp245	2044	304.5889	268.79767	2113.6561513412535
FR	miroc6	ssp245	2045	306.68402	267.55093	643.7325508450158
FR	miroc6	ssp245	2046	306.26324	266.78278	1148.5717115225034
FR	miroc6	ssp245	2047	303.91232	268.58124	1063.9163460160185
FR	miroc6	ssp245	2048	304.56946	268.08783	1896.990500322091
FR	miroc6	ssp245	2049	304.07578	265.81448	958.9624017302409
FR	miroc6	ssp245	2050	304.58655	266.72156	852.0865275291527
